CustomerID,Gender,Age,Tenure,ContractType,InternetService,MonthlyCharges,TotalCharges,PaymentMethod,TechSupport,StreamingTV,OnlineSecurity,PaperlessBilling,Churn
CUST03197,Female,64,36,Month-to-month,DSL,59.25,2163.1,Bank transfer,No,No,No,Yes,1
CUST03198,Male,74,17,Month-to-month,DSL,51.59,836.67,Electronic check,No,No,No,Yes,1
CUST03199,Male,67,19,Month-to-month,Fiber optic,31.61,633.34,Credit card,No,No,No,Yes,1
CUST03200,Female,67,45,Month-to-month,Fiber optic,80.55,3599.04,Mailed check,No,No,No,Yes,1
CUST03201,Male,24,1,One year,Fiber optic,92.39,65.74,Mailed check,No,Yes,Yes,No,1
CUST03202,Male,32,62,Two year,Fiber optic,59.89,3714.84,Electronic check,Yes,No,No,Yes,0
CUST03203,Female,35,2,Two year,Fiber optic,69,162.22,Mailed check,No,Yes,No,Yes,0
CUST03204,Male,35,45,Month-to-month,DSL,48.68,2181.06,Mailed check,Yes,No,Yes,Yes,1
CUST03205,Male,69,48,One year,Fiber optic,72.98,3574.62,Electronic check,No,No,No,Yes,0
CUST03206,Female,58,0,One year,No,56.67,-50.73,Mailed check,No,Yes,Yes,Yes,0
CUST03207,Male,41,21,Two year,DSL,28.61,719.56,Mailed check,No,Yes,No,Yes,0
CUST03208,Male,19,13,Month-to-month,Fiber optic,102.48,1382.45,Electronic check,No,No,Yes,Yes,1
CUST03209,Female,57,44,One year,Fiber optic,86.52,3818.55,Electronic check,No,Yes,Yes,Yes,0
CUST03210,Male,37,5,Month-to-month,DSL,55.03,304.72,Credit card,No,Yes,Yes,Yes,1
CUST03211,Male,51,64,One year,DSL,52.58,3281.06,Mailed check,No,No,No,Yes,0
CUST03212,Female,60,20,Month-to-month,Fiber optic,93.83,1808.79,Credit card,Yes,Yes,No,No,1
CUST03213,Female,43,3,One year,Fiber optic,64.63,180.76,Credit card,Yes,Yes,No,Yes,1
CUST03214,Female,24,2,Two year,Fiber optic,66.21,121.28,Bank transfer,Yes,No,No,Yes,1
CUST03215,Male,55,29,Month-to-month,DSL,64.24,1953.79,Electronic check,Yes,Yes,No,Yes,0
CUST03216,Female,47,30,Month-to-month,Fiber optic,52.3,1588.26,Bank transfer,No,No,Yes,No,0
CUST03217,Male,59,33,Month-to-month,DSL,37.91,1297.7,Electronic check,No,No,Yes,No,0
CUST03218,Female,22,19,Month-to-month,DSL,52.57,997.7,Bank transfer,Yes,No,Yes,Yes,1
CUST03219,Male,28,53,Month-to-month,DSL,59.65,3124.01,Electronic check,Yes,Yes,No,Yes,1
CUST03220,Female,18,24,Month-to-month,Fiber optic,96.16,2334.8,Mailed check,No,No,No,Yes,1
CUST03221,Female,51,14,Two year,DSL,50.28,710.43,Mailed check,No,Yes,Yes,Yes,0
CUST03222,Female,73,37,Month-to-month,DSL,39.74,1489.5,Credit card,No,Yes,No,Yes,1
CUST03223,Female,18,22,One year,DSL,45.5,989.35,Bank transfer,No,Yes,No,Yes,0
CUST03224,Male,36,51,Two year,DSL,42.24,2091.53,Credit card,No,No,No,Yes,0
CUST03225,Female,19,65,Two year,DSL,40.55,2744.05,Bank transfer,Yes,Yes,No,No,0
CUST03226,Female,38,56,One year,Fiber optic,53.43,2957.96,Electronic check,No,No,No,No,0
CUST03227,Male,37,56,Month-to-month,Fiber optic,80.8,4518.55,Electronic check,No,Yes,No,No,1
CUST03228,Female,78,51,One year,Fiber optic,74.25,3812,Bank transfer,Yes,No,No,Yes,0
CUST03229,Male,40,34,Month-to-month,Fiber optic,62.73,2043.4,Bank transfer,No,Yes,No,No,1
CUST03230,Female,38,13,Two year,DSL,51.19,734.24,Mailed check,Yes,No,No,Yes,0
CUST03231,Female,41,13,One year,No,35.18,413.41,Bank transfer,No,No,Yes,Yes,0
CUST03232,Female,21,32,One year,DSL,56.76,1860.43,Mailed check,Yes,Yes,Yes,Yes,0
CUST03233,Male,29,51,Month-to-month,Fiber optic,81.72,4098.05,Bank transfer,No,Yes,Yes,No,1
CUST03234,Female,39,0,Month-to-month,No,45.26,33.5,Mailed check,No,Yes,Yes,Yes,0
CUST03235,Female,37,33,One year,Fiber optic,93.05,2975.14,Credit card,No,No,Yes,Yes,0
CUST03236,Female,35,18,Two year,DSL,51.97,999.74,Mailed check,No,Yes,No,Yes,0
CUST03237,Male,18,23,Month-to-month,DSL,43.18,1011.4,Credit card,No,No,No,Yes,0
CUST03238,Male,47,3,Two year,DSL,50.87,164.79,Mailed check,No,Yes,Yes,Yes,0
CUST03239,Female,79,35,Month-to-month,Fiber optic,66.83,2383.2,Electronic check,No,No,Yes,No,0
CUST03240,Male,50,57,One year,Fiber optic,87.41,4934.87,Mailed check,Yes,No,No,Yes,0
CUST03241,Female,41,31,One year,Fiber optic,52.83,1604.59,Bank transfer,No,No,No,Yes,0
CUST03242,Female,31,8,Month-to-month,DSL,48.29,327.39,Credit card,No,No,No,Yes,1
CUST03243,Female,53,66,Month-to-month,Fiber optic,47.21,3061.84,Bank transfer,Yes,No,No,Yes,1
CUST03244,Female,22,19,One year,Fiber optic,80.64,1550.24,Bank transfer,No,Yes,Yes,Yes,1
CUST03245,Female,28,61,Month-to-month,DSL,34.64,2106.46,Electronic check,No,No,Yes,Yes,0
CUST03246,Female,41,57,Month-to-month,DSL,50.96,2826.42,Mailed check,No,No,Yes,Yes,1
CUST03247,Female,77,21,One year,Fiber optic,69.89,1467.67,Electronic check,No,No,Yes,No,1
CUST03248,Male,48,66,One year,Fiber optic,60.56,4013.58,Mailed check,No,No,No,Yes,0
CUST03249,Male,72,47,Month-to-month,DSL,58.12,2763.32,Bank transfer,Yes,Yes,Yes,Yes,0
CUST03250,Male,30,7,Month-to-month,DSL,69.38,552.94,Mailed check,No,No,Yes,Yes,1
CUST03251,Male,33,14,Month-to-month,Fiber optic,89.85,1224.05,Electronic check,No,No,No,Yes,1
CUST03252,Male,41,31,One year,DSL,45.02,1431.25,Credit card,No,Yes,Yes,Yes,0
CUST03253,Male,30,52,Month-to-month,DSL,58.25,3024.82,Electronic check,Yes,No,No,No,1
CUST03254,Male,41,66,One year,Fiber optic,94.19,6233.18,Electronic check,Yes,Yes,No,No,1
CUST03255,Female,71,3,One year,Fiber optic,92.87,359,Electronic check,No,No,No,No,1
CUST03256,Female,43,29,Month-to-month,Fiber optic,83.52,2369.63,Credit card,No,No,Yes,Yes,1
CUST03257,Female,19,12,Month-to-month,Fiber optic,71.16,919.59,Bank transfer,No,No,Yes,Yes,0
CUST03258,Female,33,20,Two year,Fiber optic,95.4,1966.19,Electronic check,No,No,Yes,No,0
CUST03259,Male,55,40,Month-to-month,Fiber optic,88.38,3510.5,Electronic check,No,Yes,No,Yes,1
CUST03260,Male,63,18,One year,No,20,395.26,Electronic check,No,No,Yes,No,0
CUST03261,Female,18,47,Two year,DSL,72.4,3395.81,Credit card,No,No,Yes,Yes,0
CUST03262,Female,66,62,Two year,DSL,36.29,2172.22,Credit card,No,No,No,Yes,0
CUST03263,Male,28,19,Month-to-month,DSL,43.95,803.32,Credit card,No,Yes,Yes,Yes,1
CUST03264,Female,68,63,Month-to-month,Fiber optic,72.14,4532.05,Bank transfer,Yes,No,No,Yes,1
CUST03265,Female,52,36,Two year,Fiber optic,70.17,2556.28,Mailed check,No,Yes,No,Yes,0
CUST03266,Female,60,30,One year,DSL,49.26,1413.49,Bank transfer,No,Yes,No,Yes,0
CUST03267,Female,46,17,Month-to-month,DSL,63.68,1057.6,Bank transfer,No,No,No,Yes,1
CUST03268,Male,54,19,Month-to-month,DSL,49.68,903.6,Bank transfer,No,No,Yes,Yes,0
CUST03269,Female,34,10,Month-to-month,DSL,42.93,423.7,Mailed check,Yes,No,No,No,1
CUST03270,Female,75,43,Two year,No,38.91,1765.67,Electronic check,No,No,No,No,0
CUST03271,Male,71,63,Month-to-month,Fiber optic,74.19,4556.9,Credit card,Yes,No,No,Yes,1
CUST03272,Male,56,33,One year,DSL,74.42,2454.15,Bank transfer,Yes,Yes,No,Yes,0
CUST03273,Female,59,64,One year,DSL,44.18,2852.96,Credit card,No,Yes,Yes,Yes,0
CUST03274,Male,45,54,One year,DSL,38.29,2072.39,Credit card,No,No,Yes,Yes,0
CUST03275,Female,46,0,One year,Fiber optic,91.32,80.1,Credit card,Yes,Yes,No,No,1
CUST03276,Female,60,37,Two year,Fiber optic,83.89,3128.1,Electronic check,Yes,No,No,Yes,0
CUST03277,Male,20,8,Month-to-month,No,31.33,262.57,Credit card,No,Yes,No,No,1
CUST03278,Female,69,70,Month-to-month,Fiber optic,21.24,1430.45,Credit card,No,Yes,No,Yes,1
CUST03279,Female,27,16,One year,Fiber optic,80.34,1342.53,Electronic check,No,No,No,Yes,0
CUST03280,Female,76,51,Month-to-month,Fiber optic,62.56,3139.77,Credit card,Yes,No,No,Yes,0
CUST03281,Female,59,17,Month-to-month,Fiber optic,84.44,1450.53,Mailed check,No,Yes,No,Yes,1
CUST03282,Male,31,62,Month-to-month,DSL,48.68,2955.45,Mailed check,Yes,Yes,No,No,0
CUST03283,Male,29,32,Month-to-month,Fiber optic,65.4,2180.88,Bank transfer,No,No,No,Yes,1
CUST03284,Female,64,3,One year,Fiber optic,63.09,194.55,Mailed check,No,No,No,No,0
CUST03285,Male,59,51,One year,Fiber optic,69.78,3618.69,Mailed check,No,No,No,No,0
CUST03286,Female,47,8,Month-to-month,DSL,35.41,324.83,Mailed check,Yes,Yes,No,No,1
CUST03287,Female,49,63,One year,DSL,60.31,3805.95,Electronic check,No,No,No,No,0
CUST03288,Female,49,29,Month-to-month,DSL,68.62,2028.34,Mailed check,No,Yes,No,Yes,0
CUST03289,Female,59,7,One year,DSL,40.05,278.88,Credit card,No,Yes,No,No,0
CUST03290,Female,49,4,Month-to-month,No,34.81,12.62,Bank transfer,No,Yes,Yes,No,1
CUST03291,Male,43,62,One year,Fiber optic,70.95,4346.23,Credit card,No,Yes,Yes,No,0
CUST03292,Female,68,0,Month-to-month,Fiber optic,63.45,38.83,Credit card,No,No,No,Yes,1
CUST03293,Male,18,14,Month-to-month,Fiber optic,54.27,723.21,Mailed check,Yes,No,No,No,0
CUST03294,Male,73,37,One year,Fiber optic,64.5,2378.08,Bank transfer,No,No,No,Yes,0
CUST03295,Female,78,41,Month-to-month,No,34.6,1445.26,Credit card,No,No,Yes,Yes,1
CUST03296,Female,75,45,Two year,DSL,20.4,923.76,Bank transfer,No,Yes,Yes,No,0
CUST03297,Female,59,52,One year,Fiber optic,74.15,3785.42,Mailed check,No,Yes,No,Yes,1
CUST03298,Female,19,25,Month-to-month,DSL,58.87,1404.03,Credit card,Yes,Yes,No,Yes,1
CUST03299,Female,34,60,One year,Fiber optic,73.04,4394.32,Electronic check,No,No,Yes,Yes,1
CUST03300,Male,47,66,Month-to-month,Fiber optic,76.43,5099.19,Credit card,No,No,No,Yes,1
CUST03301,Female,73,53,Month-to-month,No,36.71,2033.92,Credit card,Yes,No,Yes,Yes,0
CUST03302,Female,56,21,Two year,DSL,52.93,1209.16,Bank transfer,No,No,No,Yes,0
CUST03303,Male,24,25,Month-to-month,DSL,49.64,1269.34,Bank transfer,Yes,Yes,Yes,No,1
CUST03304,Male,69,59,One year,DSL,37.14,2242.15,Bank transfer,No,Yes,No,No,0
CUST03305,Female,44,38,Month-to-month,Fiber optic,92.28,3536.63,Mailed check,No,No,No,Yes,1
CUST03306,Male,26,35,One year,Fiber optic,77.72,2674.5,Bank transfer,No,No,Yes,Yes,0
CUST03307,Female,39,20,Month-to-month,DSL,46.11,871.12,Mailed check,No,Yes,No,No,1
CUST03308,Male,51,40,Month-to-month,Fiber optic,50.39,2021.35,Bank transfer,No,Yes,Yes,Yes,0
CUST03309,Male,63,47,Two year,DSL,46.46,2238.19,Electronic check,No,No,No,No,0
CUST03310,Female,66,25,Month-to-month,Fiber optic,50.64,1228.19,Bank transfer,No,Yes,Yes,No,1
CUST03311,Male,18,62,One year,DSL,32.68,2023.59,Mailed check,No,No,No,Yes,0
CUST03312,Male,26,35,Month-to-month,DSL,57.68,2057.68,Mailed check,No,No,Yes,No,1
CUST03313,Male,37,23,Month-to-month,Fiber optic,87.44,2007.23,Credit card,No,No,Yes,Yes,0
CUST03314,Male,70,20,One year,Fiber optic,78.27,1567.3,Bank transfer,No,No,No,Yes,0
CUST03315,Male,36,17,Month-to-month,DSL,43.35,797.26,Mailed check,No,No,No,No,1
CUST03316,Male,53,14,Month-to-month,Fiber optic,59.81,1013.43,Credit card,Yes,Yes,No,No,1
CUST03317,Female,77,5,Two year,Fiber optic,72.99,302.93,Electronic check,No,No,No,Yes,0
CUST03318,Female,57,42,One year,Fiber optic,77.24,3239.45,Mailed check,No,Yes,No,No,0
CUST03319,Male,62,30,Month-to-month,Fiber optic,72.13,2265.21,Bank transfer,No,No,No,No,1
CUST03320,Female,21,27,Month-to-month,Fiber optic,67.06,1816.08,Electronic check,No,No,No,No,0
CUST03321,Female,26,7,One year,No,33.75,198,Mailed check,No,No,No,Yes,0
CUST03322,Female,58,28,Two year,Fiber optic,61.05,1738.42,Bank transfer,No,No,Yes,No,0
CUST03323,Male,39,20,Two year,No,35.53,706.17,Mailed check,Yes,No,No,No,0
CUST03324,Female,35,57,Two year,Fiber optic,73.75,4138.97,Bank transfer,No,No,No,No,0
CUST03325,Male,29,59,Month-to-month,Fiber optic,51.64,3025.96,Credit card,No,Yes,Yes,No,1
CUST03326,Female,59,49,Two year,Fiber optic,70.37,3486.41,Mailed check,No,Yes,No,No,1
CUST03327,Male,60,30,Two year,DSL,37.12,1076.7,Mailed check,Yes,No,No,Yes,0
CUST03328,Male,56,46,Month-to-month,No,47.49,2207.74,Electronic check,No,Yes,No,No,1
CUST03329,Female,26,33,Month-to-month,Fiber optic,72.01,2490.89,Credit card,No,No,Yes,Yes,1
CUST03330,Female,23,1,Month-to-month,DSL,42.02,-14.57,Electronic check,Yes,No,No,No,1
CUST03331,Male,36,66,One year,DSL,58.54,3852.37,Mailed check,Yes,No,No,No,0
CUST03332,Female,65,71,Month-to-month,Fiber optic,62.78,4480.47,Credit card,Yes,No,Yes,Yes,1
CUST03333,Female,79,51,Month-to-month,Fiber optic,68.98,3535.05,Bank transfer,No,No,No,No,1
CUST03334,Female,64,6,Month-to-month,DSL,39.39,260.78,Credit card,Yes,No,No,No,1
CUST03335,Male,24,18,Month-to-month,DSL,41.17,733.95,Credit card,Yes,No,No,No,1
CUST03336,Male,33,14,Month-to-month,Fiber optic,54.69,795.92,Bank transfer,No,No,Yes,Yes,1
CUST03337,Female,22,47,One year,DSL,55.31,2579.23,Mailed check,No,No,Yes,No,0
CUST03338,Female,33,13,Month-to-month,Fiber optic,66.46,837.08,Mailed check,Yes,No,No,Yes,1
CUST03339,Female,18,2,Two year,Fiber optic,74.55,139.79,Electronic check,Yes,Yes,No,Yes,0
CUST03340,Male,68,49,Two year,Fiber optic,48.24,2432.76,Mailed check,No,No,No,No,0
CUST03341,Male,54,53,Two year,DSL,67.41,3559.99,Mailed check,Yes,Yes,No,Yes,0
CUST03342,Female,56,5,One year,DSL,58.11,369.32,Bank transfer,Yes,Yes,No,No,0
CUST03343,Female,36,48,Month-to-month,Fiber optic,66.33,3108.9,Electronic check,No,No,No,No,1
CUST03344,Female,71,22,Month-to-month,Fiber optic,78.1,1775.77,Credit card,No,Yes,No,Yes,1
CUST03345,Female,54,19,Month-to-month,DSL,41.25,843.73,Electronic check,No,No,No,Yes,0
CUST03346,Female,78,59,Two year,DSL,70.27,4141.15,Mailed check,No,No,Yes,Yes,0
CUST03347,Female,34,44,Month-to-month,Fiber optic,65.15,2965.49,Electronic check,No,No,Yes,Yes,1
CUST03348,Male,43,60,Month-to-month,No,48.67,2919.72,Credit card,No,No,Yes,Yes,0
CUST03349,Female,39,55,One year,Fiber optic,83.81,4641.61,Bank transfer,No,Yes,No,No,1
CUST03350,Male,79,1,Two year,DSL,55.01,4.59,Mailed check,No,No,Yes,Yes,0
CUST03351,Female,25,44,One year,DSL,64.73,2860.2,Mailed check,No,Yes,Yes,No,0
CUST03352,Female,78,39,One year,DSL,59.71,2286.23,Credit card,No,No,No,Yes,0
CUST03353,Male,78,23,Month-to-month,DSL,41.71,844.53,Bank transfer,Yes,No,No,Yes,0
CUST03354,Male,50,28,One year,Fiber optic,74.78,2155.46,Electronic check,Yes,Yes,Yes,Yes,0
CUST03355,Male,19,66,Month-to-month,Fiber optic,94.85,6275.19,Credit card,No,No,Yes,No,1
CUST03356,Male,47,67,Two year,DSL,69.63,4726.4,Electronic check,No,Yes,No,Yes,0
CUST03357,Female,64,65,Month-to-month,Fiber optic,97.81,6361.14,Bank transfer,Yes,Yes,Yes,Yes,1
CUST03358,Male,37,53,Month-to-month,Fiber optic,91.05,4741.43,Bank transfer,No,Yes,No,Yes,1
CUST03359,Female,77,52,Two year,Fiber optic,50.68,2655.79,Bank transfer,Yes,Yes,No,Yes,1
CUST03360,Male,35,48,Month-to-month,No,44.37,2146.87,Bank transfer,Yes,No,Yes,No,0
CUST03361,Female,60,31,Two year,Fiber optic,63.94,1956.43,Electronic check,Yes,Yes,No,Yes,1
CUST03362,Female,74,60,Two year,No,34.31,2046.83,Credit card,No,No,Yes,No,0
CUST03363,Female,27,41,One year,DSL,42.31,1758.75,Credit card,Yes,No,No,Yes,0
CUST03364,Female,41,0,Month-to-month,DSL,43.79,-15.13,Electronic check,No,No,No,Yes,1
CUST03365,Female,73,62,Month-to-month,Fiber optic,96.95,6023.93,Bank transfer,Yes,No,No,Yes,1
CUST03366,Female,21,34,Two year,Fiber optic,79.98,2723.78,Bank transfer,Yes,No,Yes,Yes,0
CUST03367,Male,54,50,Two year,DSL,55.81,2784.43,Mailed check,No,No,Yes,No,0
CUST03368,Female,21,70,Month-to-month,Fiber optic,48.61,3384.8,Mailed check,No,Yes,No,No,1
CUST03369,Male,30,44,Month-to-month,DSL,29.47,1210.56,Electronic check,No,No,No,No,1
CUST03370,Male,42,64,Month-to-month,Fiber optic,68.37,4328.8,Credit card,Yes,Yes,No,No,1
CUST03371,Female,30,13,Two year,Fiber optic,66.83,854.76,Mailed check,Yes,No,No,No,1
CUST03372,Male,35,2,Month-to-month,Fiber optic,67.73,53.33,Mailed check,No,No,Yes,No,1
CUST03373,Female,78,23,Month-to-month,Fiber optic,77.63,1736.35,Credit card,Yes,No,Yes,Yes,1
CUST03374,Male,76,64,One year,No,27.5,1787.55,Mailed check,No,Yes,Yes,Yes,0
CUST03375,Female,41,47,Month-to-month,DSL,34.46,1588.04,Credit card,No,Yes,No,No,1
CUST03376,Male,19,9,Two year,No,51.31,494.07,Electronic check,No,No,No,Yes,1
CUST03377,Female,65,12,Month-to-month,DSL,41.22,536.97,Mailed check,No,No,No,Yes,1
CUST03378,Female,50,13,Month-to-month,Fiber optic,70.97,835.3,Bank transfer,No,No,Yes,Yes,1
CUST03379,Female,75,9,Month-to-month,Fiber optic,56.81,611.41,Electronic check,Yes,No,No,Yes,1
CUST03380,Female,36,39,Month-to-month,Fiber optic,106.85,4154.62,Mailed check,No,No,Yes,Yes,1
CUST03381,Male,26,22,Month-to-month,Fiber optic,58.51,1216.97,Credit card,No,No,No,Yes,1
CUST03382,Female,45,54,Month-to-month,Fiber optic,86.9,4740.95,Electronic check,Yes,Yes,Yes,No,1
CUST03383,Male,52,62,Month-to-month,DSL,61.89,3840.56,Mailed check,No,No,No,No,1
CUST03384,Male,74,70,Two year,Fiber optic,107.02,7370.23,Electronic check,No,No,No,Yes,0
CUST03385,Male,56,41,Month-to-month,DSL,35.33,1410.88,Bank transfer,No,No,No,No,0
CUST03386,Female,78,65,Two year,DSL,46.61,2997.99,Mailed check,Yes,No,Yes,Yes,0
CUST03387,Male,27,46,One year,DSL,79.84,3724.86,Mailed check,No,Yes,Yes,No,0
CUST03388,Male,18,51,Month-to-month,Fiber optic,58.53,2959.44,Credit card,No,No,Yes,Yes,0
CUST03389,Male,59,17,Month-to-month,Fiber optic,75.76,1262,Electronic check,No,No,No,Yes,1
CUST03390,Female,38,17,Month-to-month,DSL,60.3,1046.45,Bank transfer,No,No,Yes,No,0
CUST03391,Female,26,23,Month-to-month,DSL,57.21,1299.44,Credit card,Yes,Yes,No,Yes,0
CUST03392,Male,77,22,Month-to-month,Fiber optic,99.91,2181.28,Mailed check,Yes,No,No,Yes,1
CUST03393,Female,64,11,Month-to-month,No,36.93,469.41,Credit card,No,Yes,Yes,Yes,1
CUST03394,Female,32,22,One year,Fiber optic,84.07,1862.81,Credit card,No,No,No,Yes,0
CUST03395,Male,52,20,Month-to-month,Fiber optic,66.65,1298.12,Bank transfer,Yes,No,No,No,1
CUST03396,Male,74,63,Month-to-month,Fiber optic,94.52,6026.87,Mailed check,No,No,No,No,1
CUST03397,Female,22,71,Month-to-month,Fiber optic,70.12,5062.27,Bank transfer,No,No,Yes,Yes,0
CUST03398,Male,58,33,One year,No,38.17,1293.54,Mailed check,No,No,Yes,No,0
CUST03399,Female,75,1,Month-to-month,Fiber optic,37.84,73,Electronic check,No,Yes,No,No,1
CUST03400,Female,39,68,Two year,Fiber optic,52.28,3596.53,Electronic check,No,No,Yes,Yes,0
CUST03401,Female,58,30,Month-to-month,Fiber optic,75.46,2257.44,Bank transfer,Yes,Yes,No,Yes,1
CUST03402,Female,40,67,Two year,No,44.11,3020.5,Credit card,No,Yes,No,Yes,0
CUST03403,Female,24,69,Month-to-month,DSL,41.78,2866.39,Mailed check,No,No,No,Yes,0
CUST03404,Female,73,18,Two year,Fiber optic,67.84,1207.01,Mailed check,No,No,No,Yes,1
CUST03405,Male,40,71,One year,Fiber optic,67.01,4693.6,Bank transfer,No,No,No,Yes,0
CUST03406,Male,61,12,Month-to-month,Fiber optic,62.26,693.56,Credit card,No,No,Yes,Yes,0
CUST03407,Female,42,64,Month-to-month,Fiber optic,82.86,5277.52,Credit card,No,Yes,No,Yes,0
CUST03408,Female,44,5,Month-to-month,Fiber optic,76.86,363.37,Mailed check,No,Yes,Yes,Yes,1
CUST03409,Female,58,70,Two year,DSL,59.28,4135.53,Electronic check,No,Yes,No,Yes,0
CUST03410,Male,23,26,One year,DSL,41.42,1178,Mailed check,No,Yes,No,Yes,0
CUST03411,Female,72,51,Month-to-month,No,63.06,3201.13,Electronic check,No,No,No,No,0
CUST03412,Male,51,47,Month-to-month,Fiber optic,81.44,3836.9,Bank transfer,No,Yes,Yes,Yes,1
CUST03413,Female,26,67,Month-to-month,Fiber optic,84.83,5595.2,Credit card,No,No,Yes,Yes,0
CUST03414,Female,77,43,One year,Fiber optic,47.54,2005.71,Mailed check,Yes,No,Yes,No,1
CUST03415,Male,78,16,One year,Fiber optic,73.92,1123.74,Bank transfer,No,No,Yes,No,1
CUST03416,Male,66,37,Month-to-month,Fiber optic,67.81,2565.63,Credit card,Yes,No,No,Yes,1
CUST03417,Female,50,9,Month-to-month,DSL,69.5,642.08,Electronic check,No,No,Yes,Yes,1
CUST03418,Female,68,53,Month-to-month,Fiber optic,60.38,3167.39,Bank transfer,No,Yes,No,No,0
CUST03419,Female,77,5,Month-to-month,Fiber optic,34.42,229.19,Bank transfer,No,No,No,Yes,1
CUST03420,Male,23,5,Month-to-month,Fiber optic,83.86,450.23,Mailed check,Yes,Yes,No,Yes,1
CUST03421,Male,54,51,Month-to-month,DSL,51.75,2708.42,Bank transfer,No,Yes,No,Yes,0
CUST03422,Male,48,14,Month-to-month,DSL,79.73,1130.21,Bank transfer,No,Yes,Yes,Yes,0
CUST03423,Male,51,67,Two year,DSL,57.98,3981.85,Mailed check,Yes,Yes,Yes,Yes,0
CUST03424,Male,58,56,One year,Fiber optic,56.36,3072,Bank transfer,No,No,Yes,Yes,0
CUST03425,Male,79,55,Two year,No,41.56,2298.18,Electronic check,Yes,Yes,Yes,No,0
CUST03426,Female,46,6,Month-to-month,No,40.4,260.03,Mailed check,Yes,No,No,Yes,1
CUST03427,Female,75,50,Two year,DSL,40.5,1977.54,Electronic check,No,No,No,Yes,0
CUST03428,Male,31,57,One year,DSL,50.79,2915.35,Mailed check,No,No,No,Yes,0
CUST03429,Female,53,63,Month-to-month,DSL,58.84,3668.32,Credit card,No,No,No,No,0
CUST03430,Female,53,25,Month-to-month,DSL,57.58,1376.71,Bank transfer,No,No,No,No,0
CUST03431,Male,70,57,One year,Fiber optic,79.89,4635.06,Credit card,Yes,Yes,No,Yes,1
CUST03432,Female,32,30,Two year,No,42.4,1272.2,Electronic check,No,No,No,Yes,0
CUST03433,Male,25,65,Month-to-month,DSL,45.23,2906.27,Credit card,Yes,Yes,No,No,1
CUST03434,Male,43,12,Month-to-month,DSL,56.25,652.02,Electronic check,Yes,No,No,Yes,0
CUST03435,Female,53,17,One year,DSL,52.43,812.07,Credit card,No,No,Yes,Yes,0
CUST03436,Male,65,12,Two year,DSL,77.82,1025.6,Electronic check,No,No,No,No,0
CUST03437,Male,38,23,One year,Fiber optic,75.83,1680.82,Bank transfer,No,Yes,Yes,Yes,1
CUST03438,Male,45,56,Month-to-month,Fiber optic,65.16,3640.91,Credit card,Yes,No,Yes,Yes,0
CUST03439,Male,21,28,Month-to-month,Fiber optic,54.49,1536.15,Electronic check,No,Yes,No,Yes,1
CUST03440,Male,79,55,Month-to-month,Fiber optic,65.14,3579.46,Electronic check,No,No,No,Yes,1
CUST03441,Male,33,53,Two year,DSL,46.94,2416.22,Credit card,Yes,No,No,Yes,0
CUST03442,Male,39,4,One year,DSL,41.97,255.78,Credit card,Yes,No,No,Yes,0
CUST03443,Male,29,34,Month-to-month,DSL,59.07,1931.28,Credit card,No,No,No,Yes,0
CUST03444,Female,33,18,Month-to-month,Fiber optic,59.3,1052.27,Bank transfer,No,Yes,No,Yes,1
CUST03445,Female,68,54,Two year,Fiber optic,86.93,4676.62,Bank transfer,Yes,No,No,Yes,0
CUST03446,Female,57,68,One year,Fiber optic,69.86,4799.97,Bank transfer,Yes,No,No,Yes,0
CUST03447,Male,55,43,Two year,DSL,41.38,1757.85,Credit card,No,No,Yes,No,0
CUST03448,Male,59,37,Month-to-month,Fiber optic,65.84,2443.67,Electronic check,No,No,Yes,No,1
CUST03449,Female,54,61,One year,DSL,57.76,3609.8,Electronic check,Yes,Yes,No,Yes,0
CUST03450,Female,46,21,One year,DSL,56.84,1181.51,Electronic check,No,No,No,Yes,0
CUST03451,Female,35,39,Month-to-month,Fiber optic,83.26,3212.73,Mailed check,No,No,No,No,1
